c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.9978892  0.5037568  
0.5558027  0.1937066  
0.1431446  0.2413949  
0.06446712  0.4683634  
0.3695857  0.5464311  
0.09103181  0.241346  
0.7485732  0.543759  
0.6079297  0.5765529  
0.6806603  0.474985  
0.07969288  0.8801116  
0.7278647  0.949568  
0.3942028  0.2257601  
0.5287666  0.640488  
0.3741972  0.3668101  
0.962404  0.7377797  
0.9894193  0.6067295  
0.2080189  0.04488407  
0.8896126  0.6347992  
0.09320259  0.7021302  
0.7413186  0.8646307  
0.0805551  0.1006314  
0.6527791  0.9625894  
0.4408502  0.17474  
0.3486293  0.8825234  
0.6543247  0.8830314  
0.7269561  0.1074744  
0.1009042  0.1902554  
0.7567131  0.1505484  
0.894468  0.7000365  
0.1289007  0.445006  
0.2205765  0.7475103  
0.04200274  0.2188008  
0.8493099  0.4436441  
0.6051235  0.1495021  
0.1997479  0.5474793  
0.6897886  0.4436622  
0.5799005  0.7183806  
0.8780128  0.9116347  
0.7343595  0.3914988  
0.6301476  0.5351781  
0.1625133  0.7871527  
0.3850031  0.4294771  
0.3428727  0.01866395  
0.4083739  0.4995033  
0.229542  0.8666052  
0.0983902  0.5371834  
0.9768687  0.7106887  
0.471359  0.7370154  
0.3284197  0.1508709  
0.4057296  0.8311263  
0.6066132  0.1588824  
0.5844824  0.1051579  
0.3824867  0.8536764  
0.2518741  0.3487646  
0.3292194  0.6462421  
0.5178576  0.8368413  
0.2700127  0.526271  
0.567277  0.4076447  
0.5390032  0.3167816  
0.4164771  0.7951926  
0.5077922  0.7404625  
0.1031528  0.3834754  
0.1329854  0.4992936  
0.184609  0.4764756  
0.745216  0.820321  
0.2246529  0.4639841  
0.06408131  0.5467167  
0.1829752  0.7122422  
0.5088921  0.1825443  
0.8278453  0.3524429  
0.4779908  0.1376316  
0.9131299  0.4007907  
0.00205818  0.1643773  
0.1509976  0.002250649  
0.4003776  0.8699092  
0.1183846  0.8860451  
0.507089  0.3494508  
0.5861533  0.9052619  
0.9596937  0.335136  
0.8502121  0.9604023  
0.6144623  0.2908445  
0.5840071  0.8377422  
0.8272058  0.4559873  
0.03565708  0.5494116  
0.652371  0.00681129  
0.3561791  0.09787904  
0.03802728  0.4792322  
0.9729892  0.03006298  
0.4371312  0.5210217  
0.5010595  0.6585252  
0.7695066  0.06212216  
0.04968649  0.2850697  
0.6983926  0.5046022  
0.3625879  0.8683114  
0.1840265  0.4373785  
0.8987168  0.3651472  
0.1730379  0.4077964  
0.09247652  0.4309278  
0.6340365  0.7483833  
0.3609921  0.7039641  
0.6176901  0.3549765  
0.4004367  0.175652  
0.8028591  0.3170324  
0.4871058  0.03607296  
0.133089  0.4547174  
0.09490119  0.7770807  
0.8418569  0.6613467  
0.4080875  0.2208518  
0.9090815  0.6643854  
0.1673418  0.1183156  
0.2494565  0.4502746  
0.418975  0.284876  
0.366128  0.7433374  
0.125084  0.8634081  
0.8425916  0.3348521  
0.8531396  0.7458052  
0.753044  0.5540293  
0.8797315  0.7807398  
0.01130915  0.8977446  
0.7173534  0.6168035  
0.2020466  0.4498747  
0.2253516  0.8327524  
0.1490861  0.8331105  
0.5166933  0.2183749  
0.6617404  0.2848204  
0.7832555  0.8213566  
0.250961  0.6784544  
0.9756176  0.2463741  
0.657881  0.8170979  
0.3953774  0.743198  
0.7972631  0.9240707  
0.91396  0.4810416  
0.1240555  0.03629047  
0.3190999  0.6568705  
0.4403198  0.8758332  
0.1226577  0.223784  
0.3094739  0.1407787  
0.5298637  0.8436534  
0.3076874  0.3398737  
0.8359639  0.5573102  
0.5960944  0.3190384  
0.6101541  0.08082255  
0.7207857  0.9455709  
0.9154593  0.5815727  
0.9534859  0.7361265  
0.1988433  0.8762022  
0.8366349  0.7157421  
0.2829321  0.7297274  
0.7587088  0.07574407  
0.9669142  0.7296678  
0.4181409  0.982474  
0.6350499  0.5735324  
0.5097043  0.2087476  
0.8769094  0.7807418  
0.9260371  0.8915735  
0.6768745  0.903968  
0.7174647  0.6590138  
0.97143  0.3901582  
0.768985  0.6225057  
0.5212179  0.261727  
0.133138  0.937318  
0.5331244  0.6953938  
0.2448795  0.8703712  
0.8463297  0.891872  
0.4419994  0.4577519  
0.4284277  0.740493  
0.5336559  0.5335583  
0.3389302  0.3953793  
0.02864419  0.008526021  
0.5790061  0.2770525  
0.6541122  0.5130736  
0.5536503  0.8602815  
0.1747002  0.05270203  
0.5820955  0.1834493  
0.1376135  0.8323277  
0.2498282  0.7919224  
0.4915744  0.6169068  
0.05872932  0.2319639  
0.9371644  0.8780764  
0.005356343  0.1017069  
0.2661562  0.4949465  
0.4060541  0.7821071  
0.1368494  0.1860268  
0.1392363  0.662853  
0.9602702  0.1784926  
0.02872959  0.547783  
0.5664687  0.1444281  
0.002128699  0.8113782  
0.8444601  0.2219703  
0.2893055  0.9103754  
0.63246  0.2773168  
0.9211786  0.3100131  
0.5091396  0.9110898  
0.2721171  0.990971  
0.8447473  0.3900018  
0.8419301  0.7612859  
0.9204598  0.2511857  
0.3087087  0.4664595  
0.4627971  0.5083896  
0.1981104  0.9532437  
0.6960921  0.924878  
0.2322142  0.9563637  
0.6320579  0.8857122  
0.03150253  0.193836  
0.2219848  0.1508599  
0.4964674  0.3994571  
0.7115041  0.9072225  
0.3965081  0.2219598  
0.7955204  0.9690545  
0.3087811  0.4722076  
0.5389244  0.3533427  
0.03327501  0.4547433  
0.6726259  0.6137928  
0.8762602  0.9275233  
0.6855005  0.8387176  
0.8174936  0.7129066  
0.4347041  0.8265739  
0.2092342  0.6029057  
0.4743873  0.1112197  
0.8958557  0.7392224  
0.03303304  0.8063445  
0.88578  0.6850241  
0.7639703  0.339175  
0.08791099  0.7953017  
0.5741396  0.09819972  
0.3789581  0.9864102  
0.03147735  0.254425  
0.2027886  0.2059563  
0.8966343  0.9475869  
0.6118673  0.3328344  
0.6520403  0.2095304  
0.4618753  0.1689497  
0.03053472  0.8758446  
0.06424669  0.6674906  
0.9815663  0.1357223  
0.249375  0.1379079  
0.9945761  0.8028264  
0.2296049  0.2905001  
0.3241443  0.2348818  
0.9403812  0.4575778  
0.1724643  0.02202729  
0.2570247  0.07312673  
0.4140763  0.6350028  
0.2056234  0.04770293  
0.6043626  0.5157266  
0.7548773  0.3599876  
0.2330786  0.9155537  
0.4765374  0.2298661  
0.6809659  0.2780835  
0.2437719  0.4333187  
0.9656521  0.5833305  
0.04355868  0.1822656  
0.8692429  0.8038946  
0.3105847  0.5981019  
0.8913786  0.5136191  
0.5825736  0.8127571  
0.7160508  0.8681478  
0.9941665  0.1825942  
0.4401613  0.2568808  
0.8803449  0.1372073  
0.4205302  0.7005435  
0.130518  0.5682095  
0.780327  0.1271958  
0.0714167  0.426697  
0.487489  0.682712  
0.5801038  0.2853306  
0.01410965  0.2901329  
0.7403926  0.1190792  
0.9680522  0.2539814  
0.5931688  0.7986556  
0.4531519  0.05961989  
0.7975263  0.6712415  
0.09825156  0.2542826  
0.9085098  0.8611461  
0.8071737  0.594127  
0.9366301  0.5880828  
0.6197239  0.6381434  
0.5599336  0.1415077  
0.06852807  0.7684268  
0.9035215  0.3267462  
0.1131509  0.004840176  
0.9835054  0.9608613  
0.9714136  0.8612748  
0.6807897  0.8221431  
0.4963366  0.6969546  
0.2229742  0.1058503  
0.07148708  0.6652438  
0.2063531  0.3790603  
0.6816354  0.09419061  
0.2492231  0.1337304  
0.8033439  0.1295731  
0.1233753  0.05091907  
0.1635832  0.9769813  
0.6064443  0.7516004  
0.6198632  0.07451497  
0.3877992  0.840733  
0.03960115  0.7551307  
0.1582434  0.1906722  
0.1101316  0.2663122  
0.2975416  0.3230172  
0.7306865  0.9328057  
0.9780252  0.6009681  
0.8051072  0.2538323  
0.8615066  0.9382981  
0.9204824  0.960093  
0.9790688  0.2872373  
0.3065276  0.2640451  
0.4199936  0.09702359  
0.3973101  0.4874004  
0.8233657  0.2864246  
0.9610179  0.3937582  
0.8380998  0.2048386  
0.02781004  0.851035  
0.3669106  0.9720656  
0.9240366  0.9729072  
0.5438576  0.7771089  
0.07958629  0.1912705  
0.6537699  0.4884033  
0.6565968  0.2922305  
0.3786273  0.2492258  
0.5724932  0.3537796  
0.0976264  0.9606067  
0.3941484  0.5800931  
0.09912069  0.9700397  
0.1933992  0.5398381  
0.6588669  0.4587019  
0.06731602  0.02898577  
0.5813978  0.5606005  
0.7779814  0.4396473  
0.8395663  0.1411188  
0.5490448  0.6987162  
0.3619379  0.9948227  
0.8226376  0.08823905  
0.5934077  0.3402529  
0.36878  0.2460093  
0.06500086  0.3582828  
0.5014809  0.2866094  
0.611623  0.1364797  
0.776179  0.7449405  
0.5692607  0.2963054  
0.6691733  0.7114107  
0.8200067  0.4760227  
0.2157791  0.188967  
0.8026673  0.5368416  
0.4155215  0.8517603  
0.007101711  0.04988253  
0.9591735  0.9790359  
0.6230203  0.04203969  
0.5262019  0.3383275  
0.4250262  0.5509411  
0.6448396  0.5079041  
0.7859605  0.04237688  
0.01303778  0.102721  
0.2640274  0.3921301  
0.7018352  0.6511677  
0.727557  0.3229035  
0.1686649  0.8679999  
0.9860427  0.7646624  
0.8949201  0.05150961  
0.5540906  0.1885389  
0.1755812  0.7103431  
0.09775133  0.572936  
0.1320307  0.5732317  
0.08716005  0.4593766  
0.8973844  0.9276873  
0.7740451  0.3190331  
0.3791127  0.9656945  
0.1669651  0.672333  
0.6060703  0.6132266  
0.02666831  0.1299643  
0.5352992  0.3662681  
0.7335503  0.9936444  
0.5585551  0.3157901  
0.4322875  0.4180447  
0.5187197  0.07510495  
0.09587919  0.2719333  
0.9645978  0.08832536  
0.2062608  0.8518713  
0.59443  0.8997467  
0.7728726  0.6075628  
0.9371939  0.5157547  
0.2434346  0.1046528  
0.5407577  0.9652638  
0.393358  0.4316911  
0.6202233  0.239505  
0.2665879  0.7090466  
0.3185098  0.9665274  
0.9166853  0.5977404  
0.5047842  0.1647563  
0.03678568  0.393732  
0.4878176  0.9758264  
0.2296047  0.03062896  
0.6703079  0.587814  
0.5644668  0.7366948  
0.128613  0.6861288  
0.1560765  0.1091237  
0.4274254  0.6995164  
0.4989847  0.8592421  
0.2505867  0.4518964  
0.1264472  0.5530499  
0.778588  0.9893155  
0.7440416  0.9569111  
0.7190968  0.3978012  
0.7406647  0.856921  
0.009516206  0.1775287  
0.3004627  0.5777511  
0.4756472  0.6335283  
0.9770162  0.8733431  
0.5396277  0.919631  
0.2198886  0.6461543  
0.01851254  0.9648762  
0.4948767  0.6404622  
0.736946  0.7889571  
0.4273059  0.6519205  
0.4066816  0.8845834  
0.9362066  0.9973059  
0.4668109  0.8375084  
0.5687259  0.2602233  
0.3066364  0.1520601  
0.5884007  0.6751483  
0.7186737  0.3516161  
0.8354324  0.06456192  
0.4748785  0.3575168  
0.4459614  0.7741447  
0.2076443  0.5366694  
0.1793198  0.8016445  
0.293363  0.5544727  
0.1983672  0.3026491  
0.6715951  0.8717715  
0.9312498  0.03052955  
0.8146719  0.9824078  
0.8947087  0.2420137  
0.6698942  0.3814162  
0.1859246  0.7229625  
0.3797448  0.0009185065  
0.4276121  0.2524031  
0.8292836  0.377068  
0.781294  0.01802383  
0.2540165  0.6308903  
0.9750517  0.2106137  
0.2756025  0.5760953  
0.529271  0.2537518  
0.1316407  0.8162526  
0.4032024  0.6172446  
0.6609537  0.6114694  
0.3956724  0.1960618  
0.4353882  0.7047305  
0.5729461  0.1841407  
0.5309331  0.2767365  
0.2756533  0.2177065  
0.6003594  0.3485706  
0.6299088  0.6373384  
0.2853711  0.2805938  
0.4073431  0.8383103  
0.453044  0.08114142  
0.8178779  0.2198653  
0.1834271  0.6164007  
0.3163038  0.6052136  
0.4335575  0.7030477  
0.05944185  0.4780757  
0.3917003  0.3114472  
0.1000392  0.6711101  
0.897302  0.3671477  
0.4215451  0.7491207  
0.193081  0.007851974  
0.9432117  0.3009143  
0.8138376  0.02257647  
0.9569511  0.2514967  
0.241181  0.4588813  
0.924608  0.3803722  
0.7046945  0.3834935  
0.5145353  0.3090413  
0.4735745  0.3163032  
0.9633311  0.7614802  
0.6551652  0.7270348  
0.2357948  0.2335626  
0.415603  0.9337373  
0.7528039  0.8314053  
0.3622244  0.9538218  
0.01835339  0.690923  
0.5844915  0.7277082  
0.975677  0.3650616  
0.08590097  0.5639459  
0.3443243  0.9252681  
0.5191265  0.6799042  
0.9491489  0.6295478  
0.09374699  0.6764684  
0.7183604  0.3692877  
0.5188639  0.1269057  
0.5449722  0.4522983  
0.3759673  0.2217506  
0.7347033  0.2452309  
0.211654  0.0173274  
0.3907546  0.9575082  
0.8795553  0.9344992  
0.3851335  0.3410498  
0.5330591  0.09560594  
0.462042  0.8874725  
0.7765503  0.4348569  
0.8947601  0.4146545  
0.842466  0.7338839  
0.02458922  0.9233859  
0.8519866  0.1871646  
0.06111193  0.5021746  
0.3038981  0.4493138  
0.09518797  0.02707409  
0.6983615  0.3788836  
0.5681163  0.1006929  
0.589259  0.6501014  
0.2085582  0.3880338  
0.05558535  0.4599566  
0.8564573  0.6214654  
0.795973  0.5462945  
0.2479562  0.2842713  
0.7346742  0.518634  
0.7890072  0.3564731  
0.2150998  0.8004642  
0.08338536  0.4741123  
0.1374781  0.5458245  
0.9131149  0.6438938  
0.9157562  0.9119599  
0.5908618  0.446363  
0.3515403  0.8417338  
0.8777458  0.2411292  
0.545371  0.9095206  
0.3761776  0.2287856  
0.8790791  0.177915  
0.7087702  0.956883  
0.6719725  0.8612317  
0.4815783  0.1645825  
0.02981544  0.6190492  
0.818754  0.3275911  
0.9253326  0.2223953  
0.9472088  0.8950812  
0.1705533  0.6574976  
0.898973  0.7692554  
0.6108159  0.1932427  
0.8030465  0.8980741  
0.3608752  0.8833537  
0.9928524  0.8766279  
0.03728309  0.08992941  
0.6446191  0.298046  
0.109155  0.5470796  
0.7984536  0.1797073  
0.4543289  0.4801713  
0.5365445  0.9202161  
0.9490869  0.3347656  
0.3174155  0.1414649  
0.8342962  0.6404512  
0.06379508  0.4277279  
0.6180059  0.4984591  
0.5575693  0.8762336  
0.8255438  0.5436789  
0.5779084  0.5364439  
0.9762149  0.6524722  
0.08933286  0.1477169  
0.9297231  0.651727  
0.5692223  0.6544197  
0.9016085  0.7897092  
0.0224423  0.08162358  
0.09325583  0.9737177  
0.6328051  0.04346557  
0.6543856  0.4575329  
0.5715838  0.2070456  
0.7685809  0.6255904  
0.5204889  0.8439211  
0.4785613  0.01526666  
0.7501854  0.2577495  
0.7316437  0.01626381  
0.4075664  0.6593046  
0.515371  0.6630603  
0.261101  0.8231084  
0.8614909  0.3448441  
0.7499538  0.96701  
0.9044925  0.890811  
0.759937  0.6404413  
0.1534681  0.5254042  
0.3692987  0.4453637  
0.4571074  0.3874582  
0.1360807  0.8948456  
0.9413165  0.7486365  
0.3930064  0.2193982  
0.9170437  0.1264974  
0.5082731  0.1268755  
0.7664665  0.09909983  
0.4413737  0.0001064334  
0.5322454  0.4074954  
0.1490757  0.2490394  
0.13813  0.3042363  
0.6651984  0.9298606  
0.5186952  0.8969427  
0.1452341  0.1279246  
0.5064594  0.3000486  
0.8279222  0.2889307  
0.4746307  0.02340584  
0.8189925  0.4516717  
0.1921485  0.4660827  
0.1896947  0.4792212  
0.1992505  0.4415693  
0.4276022  0.4077022  
0.7052982  0.629244  
0.9303766  0.7827252  
0.3286483  0.9883418  
0.7989912  0.9083722  
0.8923457  0.2422464  
0.6926479  0.758716  
0.7387714  0.203967  
0.04307527  0.7840174  
0.1303345  0.1394552  
0.1621512  0.03921922  
0.4469351  0.432709  
0.8305016  0.4211311  
0.9067287  0.1179771  
0.8489629  0.6306702  
0.6336239  0.7640813  
0.8441674  0.3671255  
0.1977786  0.5846693  
0.5101296  0.2558784  
0.2449208  0.9552844  
0.09396732  0.07285473  
0.04591743  0.3983517  
0.6918103  0.1689986  
0.2220744  0.4017421  
0.04069537  0.2265993  
0.2319921  0.6942326  
0.526912  0.2217741  
0.3853505  0.2166616  
0.8685026  0.07310176  
0.4535634  0.6970195  
0.3213995  0.06632476  
0.5795306  0.9700246  
0.5913398  0.5896586  
0.722952  0.5873692  
0.05576168  0.3847562  
0.7628713  0.9953564  
0.5259048  0.6276351  
0.341861  0.624493  
0.4628838  0.01978782  
0.9995008  0.06684512  
0.6602349  0.2673163  
0.09391295  0.5615246  
0.509579  0.1652837  
0.3353717  0.2112929  
0.7466534  0.05854744  
0.00292907  0.6343591  
0.5909667  0.3280352  
0.4402255  0.07701351  
0.05247995  0.2963578  
0.8438258  0.4396735  
0.8758661  0.1708807  
0.2084855  0.05034173  
0.07966447  0.9179667  
0.06969677  0.4752352  
0.4768222  0.4123369  
0.9554652  0.4355616  
0.817883  0.6318832  
0.567487  0.860302  
0.9358151  0.8485403  
0.0532194  0.3618834  
0.7541519  0.8588981  
0.4736272  0.414758  
0.1531439  0.5728203  
0.04227543  0.8290881  
0.8025148  0.860718  
0.2985464  0.06746642  
0.7118764  0.2598095  
0.5360191  0.9234688  
0.09953067  0.3492264  
0.3114407  0.4717677  
0.7166403  0.4724294  
0.5978799  0.460134  
0.3435878  0.630945  
0.1659212  0.09263915  
0.08329767  0.7823115  
0.3934354  0.2156126  
0.02059616  0.7675077  
0.7554678  0.2927166  
0.2325898  0.7771129  
0.5247696  0.5255281  
0.1019638  0.5510013  
0.4814011  0.6890804  
0.5704836  0.6535527  
0.2056761  0.2959046  
0.4021853  0.6112836  
0.7760783  0.4988656  
0.9162866  0.581678  
0.4076237  0.08354486  
0.2236116  0.5065547  
0.1295423  0.5424139  
0.5684516  0.5884813  
0.5184018  0.3824616  
0.6420505  0.8018186  
0.02071356  0.9323498  
0.7806535  0.2568226  
0.3968129  0.09063022  
0.4947718  0.7941999  
0.5005167  0.3125815  
0.9380704  0.6014982  
0.2550895  0.5464072  
0.8231064  0.45244  
0.8228821  0.6800815  
0.07741008  0.07537496  
0.6430264  0.7022948  
0.3931326  0.1941474  
0.2672009  0.1065302  
0.9661378  0.7407732  
0.8195297  0.36714  
0.5448494  0.7113419  
0.5246238  0.5516081  
0.9119815  0.9401047  
0.2188708  0.7860536  
0.447308  0.1276915  
0.2869333  0.4201504  
0.06051607  0.1533041  
0.4342519  0.2050269  
0.8613756  0.5954015  
0.1727636  0.5389033  
0.7590811  0.0961258  
0.7196157  0.3862105  
0.4950798  0.7227002  
0.1483254  0.8278395  
0.6804574  0.1007831  
0.4828686  0.4225299  
0.5319714  0.5800958  
0.4497122  0.6344236  
0.502716  0.8834834  
0.1500404  0.05042044  
0.9095265  0.8767092  
0.8954386  0.09832169  
0.387476  0.9817424  
0.5731447  0.03972756  
0.4486278  0.5114993  
0.3032146  0.3738429  
0.4910396  0.8853018  
0.08104265  0.3865077  
0.8075744  0.2517158  
0.3786557  0.6468981  
0.6103523  0.8822393  
0.3946504  0.3516226  
0.3015317  0.1652867  
0.9964039  0.2800323  
0.6003332  0.6537753  
0.6005336  0.6546839  
0.7382927  0.3380266  
0.3417837  0.5589119  
0.3256806  0.5060901  
0.8248143  0.9090338  
0.934275  0.9580972  
0.3909856  0.4329037  
0.5296467  0.5451715  
0.390892  0.5357213  
0.7716215  0.2765108  
0.1565705  0.2600172  
0.6399527  0.2090328  
0.0912092  0.6782063  
0.6506204  0.009773992  
0.8882037  0.8451018  
0.6687396  0.4899454  
0.4846388  0.6930635  
0.5737617  0.4315511  
0.6342809  0.5793288  
0.9306234  0.01721309  
0.5789039  0.7816092  
0.01835655  0.2842334  
0.9741556  0.1515683  
0.5415058  0.5189021  
0.6972141  0.8729554  
0.9461484  0.001857122  
0.3834657  0.5078697  
0.994349  0.6457297  
0.68345  0.9571748  
0.980664  0.1137759  
0.4439406  0.0509084  
0.9235611  0.5910233  
0.2292664  0.6950898  
0.961668  0.6702015  
0.1070582  0.01863083  
0.965976  0.6259641  
0.3568677  0.01083254  
0.8920344  0.2140998  
0.7961045  0.4063571  
0.1313884  0.8591771  
0.7165478  0.005816472  
0.5435676  0.5487649  
0.3375471  0.09021371  
0.3145184  0.5009705  
0.1786635  0.8349464  
0.8585045  0.8582615  
0.05478291  0.6223721  
0.1888148  0.9715042  
0.8146201  0.8342589  
0.7562946  0.8286532  
0.4649879  0.5273295  
0.1827797  0.9547886  
0.3478886  0.3063512  
0.3009861  0.1117726  
0.1562336  0.7219854  
0.6510165  0.9300927  
0.7301315  0.3057334  
0.9820513  0.5475677  
0.2698679  0.1089805  
0.8017271  0.8521501  
0.08335334  0.1262746  
0.5066383  0.8570709  
0.529118  0.3248953  
0.4369503  0.1762575  
0.6345726  0.6580647  
0.7099026  0.2731229  
0.6176522  0.3623324  
0.418823  0.04786555  
0.6704056  0.3421089  
0.1190651  0.04164944  
0.03661732  0.9392858  
0.2310538  0.8833383  
0.6524469  0.5755749  
0.08205296  0.5894666  
0.5462995  0.7783826  
0.9504625  0.9488718  
0.1399697  0.8934769  
0.1571161  0.0188121  
0.6787017  0.1232853  
0.9863898  0.497564  
0.197962  0.100783  
0.6164  0.9222862  
0.47346  0.8199128  
0.5889724  0.353213  
0.2708523  0.5130693  
0.001026666  0.8114668  
0.06630579  0.8733153  
0.5214967  0.5000423  
0.6366074  0.4964402  
0.05614558  0.3766583  
0.3272135  0.1309884  
0.4983022  0.4461801  
0.2637441  0.2650637  
0.1906921  0.6783123  
0.9087806  0.6028466  
0.7898239  0.1503234  
0.6698555  0.5960392  
0.3134992  0.5941622  
0.7864884  0.3457554  
0.4036364  0.4379738  
0.211097  0.7151967  
0.6037166  0.8572252  
0.528774  0.3348673  
0.8152966  0.9325689  
0.01093351  0.250133  
0.3005636  0.0464457  
0.8639991  0.1605478  
0.1074924  0.06779449  
0.9619093  0.9309412  
0.1429686  0.8966627  
0.5229075  0.9297516  
0.9536286  0.3302134  
0.6885352  0.2022898  
0.7725787  0.2590403  
0.2291226  0.8886937  
0.6080591  0.7295217  
0.1209885  0.08762005  
0.5763304  0.5193522  
0.09178193  0.07207049  
0.3817882  0.705115  
0.4479911  0.3732249  
0.3549793  0.7205505  
0.6416829  0.5922236  
0.7441117  0.4203701  
0.4263274  0.3100177  
0.2992765  0.4393251  
